"search_timestamp","org_list__auth_type","org_list__address","org_list__domain_ip_cnt","org_list__np_time_list__np_time","org_list__corp_regno","org_list__org_type","org_list__relay_org_code","org_list__industry","org_list__np_time_cnt","org_list__ip_list__ip","org_list__cert_oid","org_list__cert_issuer_dn","org_list__serial_num","org_list__ip_cnt","org_list__domain_ip_list__domain_ip","org_list__domain","org_list__op_type","org_list__is_rcv_org","org_list__org_name","org_list__org_regno","org_list__org_code","rsp_code","org_cnt","rsp_msg"
"","01","(07237) 서울특별시 영등포구 의사당대로 3 (여의도동, 현대카드) 현대캐피탈빌딩","1","0100:0700","1101110377203","01","ZWAAAA0000","card","1","61.40.236.123","","","213-86-15419","6","61.40.236.123:8443","https://mydata.hyundaicard.com:8443","I","true","현대카드","213-86-15419","D1AAFO0000","","",""
"","","","","","","","","","","61.40.236.139","","","","","","","","","","","","","",""
"","","","","","","","","","","61.40.236.138","","","","","","","","","","","","","",""
"","","","","","","","","","","61.40.236.137","","","","","","","","","","","","","",""
"","","","","","","","","","","61.40.236.136","","","","","","","","","","","","","",""
"","","","","","","","","","","61.40.236.134","","","","","","","","","","","","","",""
"","01","(04548) 서울특별시 중구 을지로 170 (을지로4가, 을지트윈타워) 비씨카드","1","0500:0700","1101110356695","01","ZWAAAA0000","card","2","211.184.185.208","","","110111-0356695","1","211.184.185.214:9443","https://mydapi.bccard.com:9443","I","true","비씨카드 주식회사","214-81-37726","D1AAFQ0000","","",""
"","","","","1300:2300","","","","","","","","","","","","","","","","","","","",""
"","01","(05601) 서울특별시 송파구 석촌호수로 166 (삼전동, 산림조합중앙회)","","0030:0400","1148390000569","02","ZWAAEA0000","card","2","","","","","0","","","I","false","산림조합중앙회","219-82-00463","D1AAGC0000","","",""
"","","","","2000:2330","","","","","","","","","","","","","","","","","","","",""
"","01","(13494) 경기도 성남시 분당구 판교역로 231 (삼평동, 에이치스퀘어 에스동) 5층","3","0100:0700","1311110435767","01","ZWAAEA0000","card","1","103.254.248.25","","","375 88 00197","4","103.254.249.27:443","https://mydata.kakaobank.com","I","false","주식회사 카카오뱅크","375-88-00197","D1AAHJ0000","","",""
"","","","","","","","","","","103.66.194.51","","","","","103.66.192.42:443","","","","","","","","",""
"","","","","","","","","","","103.66.194.25","","","","","103.66.192.140:443","","","","","","","","",""
"","","","","","","","","","","103.254.248.51","","","","","","","","","","","","","",""
"","01","(54931) 전라북도 전주시 덕진구 백제대로 566 (금암동, 전북은행빌딩) 전북은행빌딩","","0030:0630","2101110000043","02","ZWAAEA0000","card","1","","","","","0","","","I","true","(주)전북은행","418-81-07090","D1AAHP0000","","",""
"","03","(42123) 대구광역시 수성구 달구벌대로 2310 (수성동2가, 대구은행본점) 대구은행본점","1","0100:2300","1701110000141","01","ZWAAAA0000","card","1","211.184.185.208","","","110111-0356695","1","211.184.185.214:9443","https://mydapi.bccard.com:9443","I","false","(주)대구은행","502-81-07740","D1AAHS0000","","",""
"","01","(05510) 서울특별시 송파구 오금로 62 (신천동, 수협중앙회빌딩)","","0030:2330","2442350009895","02","ZWAAEA0000","card","1","","","","","0","","","I","false","수협은행","521-88-00621","D1AAHX0000","","",""
"","03","(48400) 부산광역시 남구 문현금융로 30 (문현동, 부산은행본점) 10층 디지털전략부","1","0200:2300","1801110002997","01","ZWAAAA0000","card","1","211.184.185.208","","","110111-0356695","1","211.184.185.214:9443","https://mydapi.bccard.com:9443","I","true","부산은행","604-81-04753","D1AAII0000","","",""
"","03","(51316) 경상남도 창원시 마산회원구 3·15대로 642 (석전동, 경남은행본점)","1","0100:2300","1942110226226","01","ZWAAAA0000","card","1","211.184.185.208","","","110111-0356695","1","211.184.185.214:9443","https://mydapi.bccard.com:9443","I","true","주식회사 경남은행","608-86-04478","D1AAIM0000","","",""
"","01","(63192) 제주특별자치도 제주시 오현길 90 (이도일동, 제주은행) (이도일동)","","0030:0630","2201110000819","02","ZWAAEA0000","card","1","","","","","0","","","I","false","주식회사 제주은행","616-81-00615","D1AAIP0000","","",""
"","01","(04548) 서울특별시 중구 을지로 170 (을지로4가, 을지트윈타워) 동관6층","","0030:0730","1101115938985","02","ZWAAEA0000","card","3","","","","","0","","","I","false","케이뱅크은행","826-81-00172","D1AAJB0000","","",""
"","","","","1530:2330","","","","","","","","","","","","","","","","","","","",""
"","","","","0730:1530","","","","","","","","","","","","","","","","","","","",""
"","01","(04539) 서울특별시 중구 을지로5길 26 (수하동, 미래에셋센터원(MiraeAssetCENTER1)) 동관","","2000:2300","1101110121981","02","ZWAAEA0000","card","2","","","","","0","","","I","false","(주)에스비아이저축은행","101-81-19005","D1AAJZ0000","","",""
"","","","","0300:0600","","","","","","","","","","","","","","","","","","","",""
"","01","(30114) 세종특별자치시 도움5로 19 (어진동, 우정사업본부) 정부청사 8동 ","1","0200:0500","","01","ZWAAAA0000","card","3","125.60.0.206","","","101-83-02925","1","125.60.0.206:443","https://mydata.ipostbank.co.kr:443/fmyd_ip","I","true","우정사업본부","101-83-02925","D1AAKA0000","","",""
"","","","","2100:2300","","","","","","","","","","","","","","","","","","","",""
"","","","","1500:1600","","","","","","","","","","","","","","","","","","","",""
"","01","(03188) 서울특별시 종로구 청계천로 41 (서린동, 중국은행) 영풍빌딩 1-3층 ","","0130:0430","1101810017985","02","ZWAAEA0000","card","2","","","","","0","","","I","false","중국은행 주식회사 서울지점","102-84-03526","D1AAKC0000","","",""
"","","","","2000:2300","","","","","","","","","","","","","","","","","","","",""
"","01","(35209) 대전광역시 서구 한밭대로 745 (둔산동, 신용협동조합중앙회) 신용협동조합중앙회","","0230:0800","1150410000361","02","ZWAAEA0000","card","3","","","","","0","","","I","false","신용협동조합중앙회","114-82-02152","D1AAKM0000","","",""
"","","","","2030:2330","","","","","","","","","","","","","","","","","","","",""
"","","","","1000:1400","","","","","","","","","","","","","","","","","","","",""
"","01","(06178) 서울특별시 강남구 테헤란로 504 (대치동, 해성빌딩) 3층, 13층, 14층, 15층, 16층","","0100:0400","1101110129977","02","ZWAAEA0000","card","2","","","","","0","","","I","false","유진저축은행","120-81-11421","D1AAKP0000","","",""
"","","","","2000:2300","","","","","","","","","","","","","","","","","","","",""
"","01","(06151) 서울특별시 강남구 테헤란로 317 (역삼동, 동훈타워) 4층","","0030:0630","1101114548230","02","ZWAAEA0000","card","1","","","","","0","","","I","false","엔에이치저축은행","120-87-65609","D1AAKR0000","","",""
"","01","(04551) 서울특별시 중구 을지로 100 (을지로2가, 파인에비뉴) B동 15,16,17층","","0100:0400","1101114937780","02","ZWAAEA0000","card","2","","","","","0","","","I","false","제이티친애저축은행","120-87-86754","D1AAKS0000","","",""
"","","","","2000:2300","","","","","","","","","","","","","","","","","","","",""
"","01","(21360) 인천광역시 부평구 부흥로 307 (부평동) 금화저축은행","","0100:0400","1201110000688","02","ZWAAEA0000","card","2","","","","","0","","","I","false","금화저축은행","122-81-33192","D1AAKW0000","","",""
"","","","","2000:2300","","","","","","","","","","","","","","","","","","","",""
"","01","(13591) 경기도 성남시 분당구 황새울로 340 (서현동, 페퍼존빌딩) 페퍼존빌딩","","0100:0400","1341110008868","02","ZWAAEA0000","card","2","","","","","0","","","I","false","페퍼저축은행","123-81-10571","D1AAKX0000","","",""
"","","","","2000:2300","","","","","","","","","","","","","","","","","","","",""
"","01","(13996) 경기도 안양시 만안구 안양로 250 (안양동) (주)안양저축은행","","0100:0400","1341110008850","02","ZWAAEA0000","card","2","","","","","0","","","I","false","(주)안양저축은행","123-81-10590","D1AAKY0000","","",""
"","","","","2000:2300","","","","","","","","","","","","","","","","","","","",""
"","01","(13997) 경기도 안양시 만안구 장내로 124 (안양동, 벽산아파트상가동) 부림저축은행","","0100:0400","1341110009171","02","ZWAAEA0000","card","2","","","","","0","","","I","false","부림저축은행","123-81-11037","D1AAKZ0000","","",""
"","","","","2000:2300","","","","","","","","","","","","","","","","","","","",""
"","01","(17911) 경기도 평택시 평택1로 23 (평택동) 평택상호저축은행","","0100:0400","1347110000581","02","ZWAAEA0000","card","2","","","","","0","","","I","false","평택상호저축은행","125-81-02437","D1AALA0000","","",""
"","","","","2000:2300","","","","","","","","","","","","","","","","","","","",""
"","01","(12909) 경기도 하남시 미사강변대로 208 (망월동, 우승프라자) 2층 삼정저축은행","","0100:0400","1342110001381","02","ZWAAEA0000","card","2","","","","","0","","","I","false","삼정저축은행","126-81-03123","D1AALB0000","","",""
"","","","","2000:2300","","","","","","","","","","","","","","","","","","","",""
"","01","(17374) 경기도 이천시 중리천로 50 (중리동, 세람상호저축은행)","","0100:0400","1344110001030","02","ZWAAEA0000","card","2","","","","","0","","","I","false","세람저축은행","126-81-03142","D1AALC0000","","",""
"","","","","2000:2300","","","","","","","","","","","","","","","","","","","",""
"","01","(22144) 인천광역시 미추홀구 경인로 473 (주안동, 강원빌딩) 인천저축은행","","0100:0400","1201110000373","02","ZWAAEA0000","card","2","","","","","0","","","I","false","(주)인천저축은행","131-81-06684","D1AALI0000","","",""
"","","","","2000:2300","","","","","","","","","","","","","","","","","","","",""
"","01","(22149) 인천광역시 미추홀구 경인로 406 (주안동, 모아저축은행) (주)모아저축은행","","0100:0400","1201110000331","02","ZWAAEA0000","card","2","","","","","0","","","I","false","모아저축은행","131-81-06971","D1AALK0000","","",""
"","","","","2000:2300","","","","","","","","","","","","","","","","","","","",""
"","01","(22139) 인천광역시 미추홀구 경인로 339 (주안동, 인성상호저축은행)","","0100:0400","1201110003070","02","ZWAAEA0000","card","2","","","","","0","","","I","false","인성저축은행","131-81-11571","D1AALL0000","","",""
"","","","","2000:2300","","","","","","","","","","","","","","","","","","","",""
"","01","(14235) 경기도 광명시 철산로 5 (철산동, 융창빌딩) 1-2층","","0100:0400","1349110000412","02","ZWAAEA0000","card","2","","","","","0","","","I","false","(주)융창저축은행","133-81-03854","D1AALN0000","","",""
"","","","","2000:2300","","","","","","","","","","","","","","","","","","","",""
"","01","(06043) 서울특별시 강남구 강남대로 574 (논현동, 전기공사공제조합회관) 3층","","0100:0400","1101110129612","02","ZWAAEA0000","card","2","","","","","0","","","I","false","조은저축은행","201-81-14182","D1AALP0000","","",""
"","","","","2000:2300","","","","","","","","","","","","","","","","","","","",""
"","01","(04624) 서울특별시 중구 퇴계로 234 (충무로5가, 민국상호저축은행지암빌딩) 5층","","0100:0400","1101110129894","02","ZWAAEA0000","card","2","","","","","0","","","I","false","민국저축은행","201-81-47290","D1AALQ0000","","",""
"","","","","2000:2300","","","","","","","","","","","","","","","","","","","",""
"","01","(06044) 서울특별시 강남구 학동로 103 (논현동, 스카이저축은행) 스카이빌딩 3층,4층","","0100:0400","1101110138374","02","ZWAAEA0000","card","2","","","","","0","","","I","false","(주)스카이저축은행","211-81-88264","D1AALU0000","","",""
"","","","","2000:2300","","","","","","","","","","","","","","","","","","","",""
"","01","(04513) 서울특별시 중구 세종대로 39 (남대문로4가, 대한서울상공회의소) 10층","","0100:0400","1101115062289","02","ZWAAEA0000","card","2","","","","","0","","","I","false","오케이저축은행","211-88-90264","D1AALX0000","","",""
"","","","","2000:2300","","","","","","","","","","","","","","","","","","","",""
"","01","(06110) 서울특별시 강남구 강남대로 542 (논현동, 영풍빌딩) 2층 유안타저축은행","","0100:0400","1101110579304","02","ZWAAEA0000","card","2","","","","","0","","","I","false","유안타저축은행(주)","214-81-40181","D1AALY0000","","",""
"","","","","2000:2300","","","","","","","","","","","","","","","","","","","",""
"","01","(05719) 서울특별시 송파구 송파대로 260 (가락동, 제일오피스텔) 2층(가락동,제일오피스텔)","","0030:2330","1101114764745","02","ZWAAEA0000","card","1","","","","","0","","","I","false","KB저축은행","215-87-62778","D1AAMC0000","","",""
"","01","(06223) 서울특별시 강남구 논현로 422 (역삼동, 키움예스저축은행)","","0100:0400","1101110113475","02","ZWAAEA0000","card","2","","","","","0","","","I","false","키움예스저축은행","220-81-14989","D1AAME0000","","",""
"","","","","2000:2300","","","","","","","","","","","","","","","","","","","",""
"","01","(06151) 서울특별시 강남구 테헤란로 323 (역삼동, 휘닉스오피스텔) 더케이저축은행","","0100:0400","1101110136675","02","ZWAAEA0000","card","2","","","","","0","","","I","false","더케이저축은행","220-81-26108","D1AAMF0000","","",""
"","","","","2000:2300","","","","","","","","","","","","","","","","","","","",""
"","01","(24273) 강원도 춘천시 금강로 40 (낙원동) CK저축은행","","0100:0400","1401110001111","02","ZWAAEA0000","card","2","","","","","0","","","I","false","CK저축은행","221-81-01148","D1AAMI0000","","",""
